James Cameron ;Sam Worthington;Zoe Saldana;Sigourney Weaver;Stephen Lang;Michelle Rodriguez;Giovanni Ribisi;Joel David Moore;CCH Pounder;Wes Studi;Laz Alonso;Dileep Rao;Matt Gerald;Sean Anthony Moran;Jason Whyte;Scott Lawrence;Kelly Kilgour;James Patrick Pitt;Sean Patrick Murphy;Peter Dillon;Kevin Dorman;Kelson Henderson;David Van Horn;Jacob Tomuri;Michael Blain-Rozgay;Jon Curry;Julene Renee;Luke Hawker;Woody Schultz;Peter Mensah;Sonia Yee;Jahnel Curfman;Ilram Choi;Kyla Warren;Lisa Roumain;Debra Wilson;Taylor Kibby;Jodie Landau;Chris Mala;Julie Lamm;Cullen B. Madden;Joseph Brady Madden;Frankie Torres;Austin Wilson;Sara Wilson;Tamica Washington-Miller;Lucy Briant;Nathan Meister;Gerry Blair;Matthew Chamberlain;Paul Yates;Wray Wilson;James Gaylyn;Melvin Leno Clark III;Carvon Futrell;Brandon Jelkes;Micah Moch;Hanniyah Muhammad;Christopher Nolen;Christa Oliver;April Marie Thomas;Bravita A. Threatt;Colin Bleasdale;Mike Bodnar;Matt Clayton;Nicole Dionne;Jamie Harrison;Allan Henry;Anthony Ingruber;Ashley Jeffery;Dean Knowsley;Joseph Mika-Hunt;Terry Notary;Kai Pantano;Logan Pithyou;Stuart Pollock;Raja;Gareth Ruck;Rhian Sheehan;T.J. Storm;Jodie Taylor;Alicia Vela-Bailey;Richard Whiteside;Nikie Zambo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lee Unkrich ;Tom Hanks;Tim Allen;Joan Cusack;Ned Beatty;Don Rickles;Michael Keaton;Wallace Shawn;John Ratzenberger;Estelle Harris;John Morris;Jodi Benson;Emily Hahn;Laurie Metcalf;Blake Clark;Teddy Newton;Bud Luckey;Beatrice Miller;Javier Fernández-Peña;Timothy Dalton;Lori Alan;Charlie Bright;Kristen Schaal;Jeff Garlin;Bonnie Hunt;John Cygan;Jeff Pidgeon;Whoopi Goldberg;Jack Angel;R. Lee Ermey;Jan Rabson;Richard Kind;Erik von Detten;Amber Kroner;Brianna Maiwand;Jack Willis;Carlos Alazraqui;Teresa Ganzel;Jess Harnell;Danny Mann;Mickie McGowan;Laraine Newman;Colleen O'Shaughnessey;Bob Peterson;Jerome Ranft;Lee Unkrich;James Kevin Ward;Colette Whitaker;Constantino Bravos;Taiana Huff;Adam Joshua Jastrow;Leo Jergovic;Theodore F. Kayser;Gia Michailidis;Nikolas Michailidis;Aramé Scott;Woody Smith;Hannah Unkrich;Sherry Lynn;Jim Ward;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shane Black ;Robert Downey Jr.;Gwyneth Paltrow;Don Cheadle;Guy Pearce;Rebecca Hall;Jon Favreau;Ben Kingsley;James Badge Dale;Stephanie Szostak;Paul Bettany;William Sadler;Dale Dickey;Ty Simpkins;Miguel Ferrer;Xueqi Wang;Shaun Toub;Matt Nye;Pat Kiernan;Josh Elliott;Megan Henderson;Thomas Roberts;Bill Maher;Joan Rivers;George Kotsiopoulos;Bronte D'Esposito;Noah Visconti;Ashley Hamilton;Brooke Jaye Taylor;Kim Dean;Glenn Foster;Anthony Reynolds;Kendrick Cross;Tom Clark;Brian Schaeffer;John Eddins;Rockey Dickey Jr.;Drew Michael Hershner;Sarah Burkhardt;Jan Broberg;Andrew Lauer;Nate Bynum;Andrew Lander;Tom Virtue;Roy McCrerey;Serdar Kalsin;Demetrios Hodges;Bobby Tisdale;Yvonne Zima;Stan Lee;Adam Pally;James Rackley;Cullen Moss;Jacob Dewitt;Rebecca Mader;Kevin Arnold;Juan Bofill;David Anthony Buglione;Adam Lytle;Paul Andrew O'Connor;Phil Ortiz;Gwendalyn Barker;Steve Wilder;Luciana Faulhaber;Kary Musa;Mike Massa;Mark Kubr;Eric Oram;Naomi Parshin;Aurelia Riley;Johanna Yunda;Wesley Thompson;Jenna Ortega;Toochukwu T.C. Anyachonkeya;Chad Kurtz;Cal Johnson;Corey Hawkins;Linden Ashby;Sarah Farooqui;Sala Baker;Kial Butler;Nick Brandon;Dan Brown;Fernando Chien;Ilram Choi;Brycen Counts;Kiante Elam;Dane Farwell;Mark Fichera;Colin Follenweider;Aja Frary;Mark Ginther;Adrian Gonzales;Dennis Keiffer;Samuel Le;Tara Macken;William Morts;Jade Quon;J.C. Robaina;Mark Rounthwaite;Philip J Silvera;Brian Simpson;Mark Aaron Wagner;Meghan Aruffo;Laura Avery;Ric Bagoly;Logan Bennett;Sharika Blockett;Rustam Branaman;Lorraine Caporaso;Stephen L. Cohen;Christopher Cozort;Todd Davis;Christopher De Stefano;Brenden Donovan;Steve Earnest;Carolyn Foland;William Frasca;Gregory French;Spencer Garrett;Lana Gautier;Chris Gethard;Jordan Googe;Cindy Goudie;Randy Grazio;Jim Gunter;Trevor Hammonds;Bryan Hanna;Joshua Harto;Ethan Henry;Joseph Milton Hodges Jr.;Joseph Milton Hodges Sr.;Nancy Rouse Hodges;Dean Allen Jones;Tanner Lagasca;Noa Lindberg;Michael Lovern;Keri Maletto;Kenneth Manos;Jen McPherson;Keith Middlebrook;Jeffrey M. Miller;Brian Patrick Moize;Jessica Montville;Anna Nalepka;Marcus Natividad;Vince Offer;Johnny Otto;Kimberly Parker;Indra Patel;Eric Perez;Shannon Plummer-White;Stacy Rabon;Keith Rafalko;Diezel Ramos;Maiya Reaux;Ray Remillard;Jonathan G Rivera;Mindy Robinson;Mark Ruffalo;Frank Scozzari;Robert Seager;Patrice Sepulveda;John L. Smith Jr.;Ron Stafford;Jason Talmadge;Mark Guy Thompson;Gina Travis;Denise Vasquez;Joseph Velez;Millie Wannamaker;Kenny Waymack Jr.;Memi West;Justin Wheelon;Lawrence Whitener;Michael Shamus Wiles;Ebony Wilson;Mitchell Yee;Lauren York;Bridger Zadina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gary Ross ;Stanley Tucci;Wes Bentley;Jennifer Lawrence;Willow Shields;Liam Hemsworth;Elizabeth Banks;Sandra Ellis Lafferty;Paula Malcomson;Rhoda Griffis;Sandino Moya;Josh Hutcherson;Raiko Bowman;Dwayne Boyd;Anthony Reynolds;Judd Lormand;Woody Harrelson;Toby Jones;Kimiko Gelman;Nelson Ascencio;Bruce Bundy;Lenny Kravitz;Amandla Stenberg;Dayo Okeniyi;Leven Rambin;Jack Quaid;Latarsha Rose;Donald Sutherland;Alexander Ludwig;Isabelle Fuhrman;Ian Nelson;Kalia Prescott;Ethan Jamieson;Jacqueline Emerson;Mackenzie Lintz;Imanol Yepez-Frias;Annie Thurman;Dakota Hood;Amber Chaney;Karan Kendrick;Shane Biseell;Katie Kneeland;Steve Coulter;Sharon Conley;Tim Taylor;John Ross;Phillip Troy Linger;Bill Bennett;Christopher Cozort;Antonio Echeverria;Eric Hennig;Mehmet Korhan;Konstantine Kurelias;Chad Kurtz;William Hunter Luther;Sam Ly;Tara Macken;Jeremy Marinas;Chris Mark;George McPherson;Ashton Moio;Shana Murphy;Tim Olcott;Kara Petersen;Alexa Poletti;Taylor John Smith;Sam Tan;Trey Taylor;Shelby Townsend;Bailee Watters;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sam Raimi ;Tobey Maguire;Willem Dafoe;Kirsten Dunst;James Franco;Cliff Robertson;Rosemary Harris;J.K. Simmons;Joe Manganiello;Gerry Becker;Bill Nunn;Jack Betts;Stanley Anderson;Ron Perkins;Michael Papajohn;K.K. Dodds;Ted Raimi;Bruce Campbell;Elizabeth Banks;John Paxton;Tim De Zarn;Taylor Gilbert;Randy Savage;Larry Joshua;Timothy Patrick Quill;Lisa Danielle;Natalie T. Yeo;Erica D. Porter;Kristen Davidson;Jason Padgett;Shan Omar Huey;Sally Levi;Evan Arnold;Jill Sayre;James Kevin Ward;David Holcomb;Octavia Spencer;Brad Grunberg;Shane Habberstad;Deborah Wakeham;Rachael Bruce;Mackenzie Bryce;Julia Barry;Macy Gray;Myk Watford;Bill Calvert;Sylva Kelegian;Kristen Marie Holly;Ajay Mehta;Peter Appel;Scott Spiegel;Matt Smith;Sara Ramirez;Lucy Lawless;Jayce Bartok;Maribel González;Amy Bouril;Joe D'Onofrio;Jim Norton;Corey Mendell Parker;Ashley Edner;William Joseph Firth;Alex Black;Laura Gray;Joe Virzi;Michael Edward Thomas;Jeanie Fox;Robert Kerman;Ari Averbach;Joni Avery;Rick Avery;Margaret Baker;Amy Beth Bennett;Brian Bennett;Camille Bennett;Andy Bray;Jophery C. Brown;Jacob Chambers;Jillian Clare;Chris Coppola;Cody Cundiff;Una Damon;Chandra De Alessandro;Mark De Alessandro;Michael Patrick Dobkins;Patrick Coleman Duncan;Marcus Edward;R.C. Everbeck;Peter Genovese;Marcus Gorman;Al Goto;Juan Guerra;Randy Hall;Jesse Heiman;Tia Dionne Hodge;Kevin Jackson;Loren Janes;Andray Johnson;Claudia Katz;Erik Kleven;Frederick E. Kowalo;Gary Lane;Larry Lane;Stan Lee;Pete Macnamara;Lynnette Marshall;Joy Michelle Moore;Justin Neill;Philip Ng;Debra Orenstein;Gary Otto;Leroy Patterson;Martin Pfefferkorn;Argenis Pirela;Lance Polland;January Pugh;Sumner Redstone;Scott L. Schwartz;Robair Sims;Richard Stephens;Tammi Sutton;Lindsay Thompson;Lou Torres;Benny Urquidez;Sean Valla;Derek C. Wallace;John Wojnowski III;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Steven Spielberg ;Sam Neill;Laura Dern;Jeff Goldblum;Richard Attenborough;Bob Peck;Martin Ferrero;Joseph Mazzello;Ariana Richards;Samuel L. Jackson;BD Wong;Wayne Knight;Gerald R. Molen;Miguel Sandoval;Cameron Thor;Christopher John Fields;Whit Hertford;Dean Cundey;Jophery C. Brown;Tom Mishler;Greg Burson;Adrian Escober;Richard Kiley;Brad M. Bucklin;Laura Burnett;Gary Rodriguez;Brian Smrz;Robert 'Bobby Z' Zajonc;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Michael Bay ;Shia LaBeouf;Megan Fox;Josh Duhamel;Tyrese Gibson;John Turturro;Ramon Rodriguez;Kevin Dunn;Julie White;Isabel Lucas;John Benjamin Hickey;Matthew Marsden;Andrew Howard;Michael Papajohn;Glenn Morshower;John Eric Bentley;Erin Naas;Rainn Wilson;Katie Lowes;Jonathon Trent;Walker Howard;America Olivo;Aaron Hill;Jareb Dauplaise;John Sanderford;Christopher Curry;Cas Anvar;Michael Benyaer;Deep Roy;Ruben Martinez;Spencer Garrett;Ralph Meyering Jr.;Aaron Norvell;Eric Pierpoint;Annie Korzen;Sean T. Krishnan;David Bowe;Kamal Jones;Aaron Lustig;Jim Holmes;Kristen Welker;Cornell Womack;David Luengas;Derek Weston;Alex Fernandez;Casey Nelson;Jason Roehm;John Nielsen;Rick Cramer;Arnold Chun;Marvin Jordan;Marc Evan Jackson;Jayson Floyd;Aaron Garrido;Josh Kelly;Joel Lambert;David Paul Olsen;Geoffrey M. Reeves;Brian Shehan;Bonecrusher the Mastiff;Peter Cullen;Mark Ryan;Reno Wilson;Jess Harnell;Robert Foxworth;André Sogliuzzo;Grey DeLisle;Hugo Weaving;Tony Todd;Charles Adler;Frank Welker;Tom Kenny;Calvin Wimmer;John Di Crosta;Michael York;Kevin Michael Richardson;Robin Atkin Downes;Jenn An;Robert Bizik;Ted Borodaeff;Mollie Bower;Jerome Ro Brooks;Lee Burkett;Mario Candelaria;Larry Carter;Michael Coley;Kristina Coolish;Robert Corvin;Nick Dash;Danny Donnelly;Christian Dorsey;Caitlin Dulany;Josh Floyd;Victor Harris;Jordan Hess;Andrew Hwang;Matt Iseman;Kairon John;Katy Marie Johnson;David Kneeream;Mark Kratzer;Michael Kusznir;T. Alloy Langenfeld;Elton Laron;Shawn Lecrone;Donald Sage Mackay;Erica Lynne Marszalek;Karina Michel;Alan Mueting;Jason Mullen;Sashen Naicker;Chelsea O'Toole;Charles Pendelton;Anne Reiss;Michael A. Templeton;Sonny Vellozzi;James Harvey Ward;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
David Yates ;Ralph Fiennes;Michael Gambon;Alan Rickman;Daniel Radcliffe;Rupert Grint;Emma Watson;Evanna Lynch;Domhnall Gleeson;Clémence Poésy;Warwick Davis;John Hurt;Helena Bonham Carter;Graham Duff;Anthony Allgood;Rusty Goffe;Jon Key;Kelly Macdonald;Jason Isaacs;Helen McCrory;Tom Felton;Ian Peck;Benn Northover;Ciarán Hinds;Hebe Beardsall;Matthew Lewis;Devon Murray;Jessie Cave;Afshan Azad;Isabella Laughland;Anna Shaffer;Georgina Leonidas;Freddie Stroma;Alfie Enoch;Katie Leung;William Melling;Sian Grace Phillips;Bonnie Wright;Ralph Ineson;Suzanne Toase;Maggie Smith;Jim Broadbent;Scarlett Byrne;Josh Herdman;Louis Cordice;Amber Evans;Ruby Evans;Miriam Margolyes;Gemma Jones;George Harris;David Thewlis;Julie Walters;Mark Williams;James Phelps;Oliver Phelps;Chris Rankin;David Bradley;Guy Henry;Nick Moran;Natalia Tena;Philip Wright;Gary Sayer;Tony Adkins;Dave Legeno;Penelope McGhie;Emma Thompson;Ellie Darcey-Alden;Ariella Paradise;Benedict Clarke;Leslie Phillips;Alfie McIlwain;Rohan Gotobed;Geraldine Somerville;Adrian Rawlins;Toby Papworth;Timothy Spall;Robbie Coltrane;Gary Oldman;Peter G. Reed;Judith Sharp;Emil Hostina;Bob Yves Van Hellenberg Hubar;Granville Saxton;Tony Kirwood;Ashley McGuire;Arthur Bowen;Daphne de Beistegui;Will Dunn;Jade Gordon;Bertie Gilbert;Helena Barlow;Ryan Turner;Sean Biggerstaff;Jon Campling;Louisa Warren;Karen Anderson;Michael Aston;Lauren Barrand;Johann Benét;Jamie Campbell Bower;Christian Coulson;Gioacchino Jim Cuffaro;Paul Davies;Ninette Finch;Grace Meurisse Francis;Sean Francis George;Ian Hart;Maxwell Laird;Christina Low;Sarah Lowe;Luke Newberry;Lisa Osmond;Keijo Salmela;Arti Shah;Glen Stanway;Aaron Virdee;Amy Wiles;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andrew Stanton ;Albert Brooks;Ellen DeGeneres;Alexander Gould;Willem Dafoe;Brad Garrett;Allison Janney;Austin Pendleton;Stephen Root;Vicki Lewis;Joe Ranft;Geoffrey Rush;Andrew Stanton;Elizabeth Perkins;Nicholas Bird;Bob Peterson;Barry Humphries;Eric Bana;Bruce Spence;Bill Hunter;LuLu Ebeling;Jordan Ranft;Erica Beck;Erik Per Sullivan;John Ratzenberger;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
George Lucas ;Ewan McGregor;Natalie Portman;Hayden Christensen;Ian McDiarmid;Samuel L. Jackson;Jimmy Smits;Frank Oz;Anthony Daniels;Christopher Lee;Keisha Castle-Hughes;Silas Carson;Jay Laga'aia;Bruce Spence;Wayne Pygram;Temuera Morrison;David Bowers;Oliver Ford Davies;Ahmed Best;Rohan Nichol;Jeremy Bulloch;Amanda Lucas;Kenny Baker;Matt Sloan;Peter Mayhew;Rebecca Jackson Mendoza;Joel Edgerton;Bonnie Piesse;Jett Lucas;Tux Akindoyeni;Matt Rowan;Kenji Oates;Amy Allen;Bodie Taylor;Graeme Blundell;Trisha Noble;Claudia Karvan;Keira Wingate;Hayley Mooy;Sandi Finlay;Katie Lucas;Genevieve O'Reilly;Warren Owens;Kee Chan;Rena Owen;Christopher Kirby;Matthew Wood;Kristy Wright;Coinneach Alexander;Mousy McCallum;Michael Kingma;Axel Dench;Steven Foy;Julian Khazzouh;James Rowland;David Stiff;Robert Cope;David Acord;Jerome Blake;Robert M. Bouffard;Jill Brooks;Gene Bryant;Dominique Chionchio;Rob Coleman;Ben Cooke;Fay David;Paul Davies;Caroline de Souza Correa;Eliana Dona;Malcolm Eager;Nina Fallon;Lawrence Foster;Chantal Freer;Tim Gibbons;Nick Gillard;Roger Guyett;Philip Harvey;Pablo Hidalgo;Scott Hinds;James Earl Jones;Goran D. Kleut;John Knoll;Janet Lewin;Bai Ling;George Lucas;Dean Mitchell;Paul Nicholson;Denise Ream;Hamish Roxburgh;Mike Savva;Jacqui Louez Schoorl;Lisa Shaunessy;Orli Shoshan;John Sigurdson;Christian J. Simpson;Paul Spence;Suzie Steen;Marty Wetherill;Masa Yamaguchi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Peter Jackson ;Noel Appleby;Alexandra Astin;Sean Astin;David Aston;John Bach;Sean Bean;Cate Blanchett;Orlando Bloom;Billy Boyd;Sadwyn Brophy;Alistair Browning;Marton Csokas;Richard Edge;Jason Fitch;Bernard Hill;Ian Holm;Bruce Hopkins;Ian Hughes;Lawrence Makoare;Ian McKellen;Bret McKenzie;Sarah McLeod;Maisy McLeod-Riera;Dominic Monaghan;Viggo Mortensen;John Noble;Paul Norell;Miranda Otto;Bruce Phillips;Shane Rangi;John Rhys-Davies;Todd Rippon;Thomas Robins;Andy Serkis;Harry Sinclair;Peter Tait;Joel Tobeck;Liv Tyler;Karl Urban;Stephen Ure;Hugo Weaving;David Wenham;Elijah Wood;Alan Howard;Sala Baker;Robert Pollock;Ross Duncan;Pete Smith;Jed Brophy;Lee Hartley;Billy Jackson;Katie Jackson;Brad Dourif;Christopher Lee;Bruce Spence;Jørn Benzon;Peter Jackson;Royd Tolkien;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sam Raimi ;Tobey Maguire;Kirsten Dunst;James Franco;Alfred Molina;Rosemary Harris;J.K. Simmons;Donna Murphy;Daniel Gillies;Dylan Baker;Bill Nunn;Vanessa Ferlito;Aasif Mandvi;Willem Dafoe;Cliff Robertson;Ted Raimi;Elizabeth Banks;Bruce Campbell;Gregg Edelman;Elya Baskin;Mageina Tovah;Daniel Dae Kim;Hal Sparks;Joel McHale;Stan Lee;Kelly Connell;Brent Briscoe;Emily Deschanel;Jason Fiore-Ortiz;Scott Spiegel;Andy Bale;Christine Estabrook;Molly Cheek;John Paxton;Joy Bryant;Joanne Baron;Peter McRobbie;Timothy Jerome;Taylor Gilbert;Peter Vouras;Donnell Rawlings;Zachry Rogers;Ella Rogers;Louis Lombardi;Marc John Jefferies;Roshon Fegan;Brendan Patrick Connor;Reed Diamond;Dan Callahan;Elyse Dinh;John Landis;Tim Storms;Susie Park;Tricia Peters;Michael Edward Thomas;Anne Betancourt;Venus Lam;Bill E. Rogers;Joe Virzi;Tom Carey;Jopaul Epp;Weston Epp;Peter Allas;Brianna Brown;Bill Calvert;Tony Campisi;Joey Diaz;Chloe Dykstra;Simone Gordon;Dan Hicks;Julia Max;Savannah Pope;Timothy Patrick Quill;Jill Sayre;Rickey G. Williams;Dakota Anderson;Damian Bailey;David Blanc;Frank Bonsangue;David Boston;Cindy Cheung;Peter Cincotti;Christina R. Copeland;Vince Cupone;Barbara Ann Davison;Calvin Dean;Fabrizio Fante;Phillip Gramm;Halla;Mohammed Hassan;Andre M. Johnson;Edward Johnson;Claudia Katz;Eileen Kovener;Phil LaMarr;Frank Langley;Peyton List;Spencer List;Lorelei Llee;Carina Mastrippolito;Troy Metcalf;Altara Michelle;Ismael Moreno;Joe Nelson;David Orris;Ronn Ozuk;Christopher Porto;Sam Raimi;Rachelle Roderick;Scott Ross;Bonnie Somerville;Doug Swander;John Thurner;Wesley Volcy;Lou Volpe;Garrett Warren;Jack Wetherall;Ken Wharton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
